promo_id,game_id,season,game_date,homestand_id,opponent,day_of_week,weekend_flag,promo_name,promo_category,promo_type,primary_promo_flag,sponsor_attached_flag,giveaway_flag,fireworks_flag,theme_night_flag,family_flag,dog_day_flag,jersey_auction_flag,expected_fan_segment,public_announced_attendance,tickets_sold,scanned_attendance,scan_rate,no_show_ticket_quantity,no_show_rate,ticket_order_count,unique_ticket_buyers,repeat_buyer_count,repeat_buyer_rate,group_tickets,group_revenue,merch_net_sales,concession_net_sales,revenue_per_scanned_fan,merch_per_scanned_fan,concession_per_scanned_fan,in_park_spend_per_scanned_fan,total_revenue_indicator,fan_engagement_count,unique_engaged_fans,avg_engagement_score,follow_up_opportunity_count,high_priority_opportunity_count,crm_follow_up_task_count,future_revenue_opportunity,baseline_scanned_attendance,baseline_merch_per_scanned_fan,baseline_concession_per_scanned_fan,baseline_revenue_per_scanned_fan,baseline_repeat_buyer_rate,scanned_attendance_lift_vs_slot,merch_lift_per_scanned_fan,concession_lift_per_scanned_fan,revenue_lift_per_scanned_fan,repeat_buyer_rate_lift_vs_slot,total_value_index,recommendation,recommendation_reason
PROMO_00158,TP_2024_056,2024,2024-08-10,2024_HS_10,Birmingham,Saturday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,6841,8711,8213,0.9428,498,0.0572,2472,2199,2080,0.9459,860,11021.74,16416.1,44382.89,19.22,2.0,5.4,7.4,218648.34,992,756,25.5091,146,126,37,63414.13,7725,1.88,5.29,19.21,0.9158,488,0.12,0.11,0.01,0.0301,65.5,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00159,TP_2024_057,2024,2024-08-11,2024_HS_10,Birmingham,Sunday,True,Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,4103,6066,5559,0.9164,507,0.0836,1557,1451,1383,0.9531,1152,15344.29,10672.52,33180.42,17.89,1.92,5.97,7.89,143292.68,632,489,26.2373,131,105,33,49662.07,5295,1.66,5.82,17.53,0.9256,264,0.26,0.15,0.36,0.0276,55.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00160,TP_2024_057,2024,2024-08-11,2024_HS_10,Birmingham,Sunday,True,Lunaticos Sugar Skull Bobblehead,bobblehead_giveaway,giveaway,False,False,True,False,True,False,False,False,collectors,4103,6066,5559,0.9164,507,0.0836,1557,1451,1383,0.9531,1152,15344.29,10672.52,33180.42,17.89,1.92,5.97,7.89,143292.68,632,489,26.2373,131,105,33,49662.07,5295,1.66,5.82,17.53,0.9256,264,0.26,0.15,0.36,0.0276,55.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00161,TP_2024_058,2024,2024-08-27,2024_HS_11,Tennessee,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3467,4564,3679,0.8061,885,0.1939,1133,1075,984,0.9153,1063,16143.16,4667.62,15377.08,19.27,1.27,4.18,5.45,90950.56,414,337,27.2101,218,172,54,90681.19,4176,1.4,4.41,19.27,0.8564,-497,-0.13,-0.23,0.01,0.0589,31.1,review,Mixed performance; needs review before committing future promo inventory
PROMO_00162,TP_2024_059,2024,2024-08-28,2024_HS_11,Tennessee,Wednesday,False,Dog Days,weekly_promo,dog_day,True,False,False,False,False,False,True,False,dog_owners,3980,5349,4514,0.8439,835,0.1561,1354,1257,1161,0.9236,1071,14840.81,7699.28,20917.21,19.29,1.71,4.63,6.34,115694.27,474,376,26.5717,219,169,55,87565.28,4123,1.34,4.36,19.62,0.8685,391,0.36,0.27,-0.33,0.0551,42.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00163,TP_2024_059,2024,2024-08-28,2024_HS_11,Tennessee,Wednesday,False,Trash Pandas Jersey Giveaway,jersey_giveaway,giveaway,False,False,True,False,True,False,False,False,collectors,3980,5349,4514,0.8439,835,0.1561,1354,1257,1161,0.9236,1071,14840.81,7699.28,20917.21,19.29,1.71,4.63,6.34,115694.27,474,376,26.5717,219,169,55,87565.28,4123,1.34,4.36,19.62,0.8685,391,0.36,0.27,-0.33,0.0551,42.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00164,TP_2024_060,2024,2024-08-29,2024_HS_11,Tennessee,Thursday,False,Extended Happy Hour,weekly_promo,happy_hour,True,False,False,False,False,False,False,False,adult_social_fans,3868,5362,4500,0.8392,862,0.1608,1429,1325,1241,0.9366,904,11534.87,6301.14,19103.82,18.28,1.4,4.25,5.65,107671.48,508,393,26.9744,244,185,57,92290.55,4868,1.26,4.46,18.59,0.8906,-368,0.14,-0.22,-0.31,0.046,36.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00165,TP_2024_061,2024,2024-08-30,2024_HS_11,Tennessee,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,4711,7095,6637,0.9354,458,0.0646,1687,1552,1422,0.9162,1697,23670.6,10261.97,37053.64,18.1,1.55,5.58,7.13,167422.66,618,476,26.1812,136,110,31,56766.54,7045,1.71,5.25,19.44,0.8972,-408,-0.17,0.33,-1.34,0.019,59.7,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00166,TP_2024_062,2024,2024-08-31,2024_HS_11,Tennessee,Saturday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,4537,6678,6282,0.9407,396,0.0593,1766,1615,1519,0.9406,1106,16593.37,12179.73,31010.21,18.74,1.94,4.94,6.88,160913.49,715,543,25.5902,132,104,32,48505.07,7725,1.88,5.29,19.21,0.9158,-1443,0.06,-0.36,-0.47,0.0248,51.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00167,TP_2024_063,2024,2024-09-01,2024_HS_11,Tennessee,Sunday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5208,7602,7080,0.9313,522,0.0687,1996,1815,1699,0.9361,1298,16351.95,12123.82,47323.72,17.65,1.71,6.68,8.4,184378.34,808,615,25.8267,190,144,56,76007.95,5295,1.66,5.82,17.53,0.9256,1785,0.05,0.87,0.12,0.0105,71.0,return,Strong total value with positive attendance and revenue lift
PROMO_00168,TP_2024_063,2024,2024-09-01,2024_HS_11,Tennessee,Sunday,True,Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,5208,7602,7080,0.9313,522,0.0687,1996,1815,1699,0.9361,1298,16351.95,12123.82,47323.72,17.65,1.71,6.68,8.4,184378.34,808,615,25.8267,190,144,56,76007.95,5295,1.66,5.82,17.53,0.9256,1785,0.05,0.87,0.12,0.0105,71.0,return,Strong total value with positive attendance and revenue lift
PROMO_00169,TP_2024_064,2024,2024-09-03,2024_HS_12,Biloxi,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3197,4380,3550,0.8105,830,0.1895,1114,1056,993,0.9403,920,9804.72,4815.66,15351.34,18.91,1.36,4.32,5.68,87284.64,424,336,27.0708,251,200,74,107128.42,4176,1.4,4.41,19.27,0.8564,-626,-0.05,-0.08,-0.36,0.0839,31.6,review,Mixed performance; needs review before committing future promo inventory
PROMO_00170,TP_2024_065,2024,2024-09-04,2024_HS_12,Biloxi,Wednesday,False,Dog Days,weekly_promo,dog_day,True,False,False,False,False,False,True,False,dog_owners,2850,3817,3097,0.8114,720,0.1886,971,922,860,0.9328,744,11496.92,3514.02,12562.7,19.56,1.13,4.06,5.19,76663.56,318,259,26.6792,242,181,67,85696.59,4123,1.34,4.36,19.62,0.8685,-1026,-0.21,-0.31,-0.05,0.0642,25.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00171,TP_2024_066,2024,2024-09-05,2024_HS_12,Biloxi,Thursday,False,Extended Happy Hour,weekly_promo,happy_hour,True,False,False,False,False,False,False,False,adult_social_fans,3754,5088,4341,0.8532,747,0.1468,1386,1289,1234,0.9573,739,9638.4,4427.17,18646.52,17.83,1.02,4.3,5.32,100479.66,526,418,26.9449,301,234,69,105072.48,4868,1.26,4.46,18.59,0.8906,-527,-0.24,-0.17,-0.76,0.0667,35.3,review,Mixed performance; needs review before committing future promo inventory
PROMO_00172,TP_2024_067,2024,2024-09-06,2024_HS_12,Biloxi,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5785,7521,7079,0.9412,442,0.0588,2129,1910,1825,0.9555,763,12295.08,11851.62,40245.41,19.71,1.67,5.69,7.36,191597.65,859,634,26.0454,188,147,55,81283.07,7045,1.71,5.25,19.44,0.8972,34,-0.04,0.43,0.27,0.0583,60.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00173,TP_2024_068,2024,2024-09-07,2024_HS_12,Biloxi,Saturday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,7084,8990,8476,0.9428,514,0.0572,2594,2300,2209,0.9604,719,9550.35,17397.75,45009.0,19.36,2.05,5.31,7.36,226520.29,1098,836,25.878,221,166,52,82873.23,7725,1.88,5.29,19.21,0.9158,751,0.17,0.02,0.15,0.0446,68.3,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00174,TP_2024_069,2024,2024-09-08,2024_HS_12,Biloxi,Sunday,True,Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,5008,6408,5691,0.8881,717,0.1119,1777,1640,1583,0.9652,748,10428.23,8764.46,34364.93,17.31,1.54,6.04,7.58,141646.03,726,565,25.449,319,245,86,115907.99,5295,1.66,5.82,17.53,0.9256,396,-0.12,0.22,-0.22,0.0397,55.6,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00175,TP_2025_001,2025,2025-04-04,2025_HS_01,Chattanooga,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,6597,9414,8829,0.9379,585,0.0621,2579,2233,1171,0.5244,1296,17619.1,17213.17,47305.18,19.04,1.95,5.36,7.31,232578.46,1060,777,26.4575,109,61,31,49920.95,7466,1.79,5.28,19.12,0.8805,1363,0.16,0.08,-0.08,-0.3561,70.4,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00176,TP_2025_002,2025,2025-04-05,2025_HS_01,Chattanooga,Saturday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,4540,6813,6382,0.9367,431,0.0633,1784,1628,1033,0.6345,1185,12244.81,10417.96,36321.49,18.53,1.63,5.69,7.32,165014.21,764,583,26.6505,84,45,23,27344.81,6116,1.61,4.76,18.77,0.9073,266,0.03,0.93,-0.24,-0.2728,56.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00177,TP_2025_003,2025,2025-04-06,2025_HS_01,Chattanooga,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,0,5671,4994,0.8806,677,0.1194,1526,1403,971,0.6921,916,13113.98,7348.41,30749.56,17.88,1.47,6.16,7.63,127410.5,577,463,24.7296,116,61,28,37959.29,4604,1.64,5.49,17.63,0.9123,390,-0.17,0.67,0.25,-0.2202,48.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00178,TP_2025_004,2025,2025-04-08,2025_HS_01,Tennessee,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,2785,3607,2891,0.8015,716,0.1985,949,911,667,0.7322,667,10503.76,3507.58,12089.12,20.45,1.21,4.18,5.39,74726.09,317,260,26.8139,113,62,27,33491.74,3709,1.29,4.24,19.46,0.8768,-818,-0.08,-0.06,0.99,-0.1446,21.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00179,TP_2025_005,2025,2025-04-09,2025_HS_01,Tennessee,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,2598,3497,2817,0.8055,680,0.1945,916,870,654,0.7517,662,9849.66,2685.61,12124.73,19.94,0.95,4.3,5.26,70970.34,339,275,28.7021,111,56,22,29025.37,4087,1.26,4.28,19.53,0.8945,-1270,-0.31,0.02,0.41,-0.1428,20.0,review,Mixed performance; needs review before committing future promo inventory
PROMO_00180,TP_2025_006,2025,2025-04-10,2025_HS_01,Tennessee,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,0,5518,4695,0.8509,823,0.1491,1538,1400,1105,0.7893,569,8314.74,5463.45,18911.09,19.22,1.16,4.03,5.19,114624.12,537,420,26.6704,138,75,24,34587.54,5235,1.36,4.36,18.58,0.9126,-540,-0.19,-0.33,0.64,-0.1234,30.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00181,TP_2025_007,2025,2025-04-11,2025_HS_01,Tennessee,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,4945,7167,6768,0.9443,399,0.0557,1865,1678,1339,0.798,1370,20332.62,11855.22,39147.97,18.97,1.75,5.78,7.54,179405.08,723,556,26.3112,80,46,16,24462.5,7466,1.79,5.28,19.12,0.8805,-698,-0.04,0.51,-0.15,-0.0825,59.3,review,Mixed performance; needs review before committing future promo inventory
PROMO_00182,TP_2025_009,2025,2025-04-13,2025_HS_01,Tennessee,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3545,5177,4609,0.8903,568,0.1097,1356,1246,1074,0.862,983,11412.1,7776.04,24134.8,17.33,1.69,5.24,6.92,111763.4,545,435,24.9908,111,66,25,33236.08,4604,1.64,5.49,17.63,0.9123,6,0.05,-0.25,-0.31,-0.0503,43.4,review,Mixed performance; needs review before committing future promo inventory
PROMO_00183,TP_2025_010,2025,2025-04-22,2025_HS_02,Birmingham,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,2712,3965,3215,0.8108,750,0.1892,1138,1059,910,0.8593,405,5340.17,4427.42,13574.44,19.65,1.38,4.22,5.6,81170.25,424,344,27.0943,134,79,20,34553.0,3709,1.29,4.24,19.46,0.8768,-494,0.09,-0.02,0.19,-0.0175,23.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00184,TP_2025_011,2025,2025-04-23,2025_HS_02,Birmingham,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,5027,6551,5346,0.8161,1205,0.1839,1762,1598,1364,0.8536,1008,12422.4,6898.51,20919.88,18.82,1.29,3.91,5.2,128416.4,586,472,26.2133,207,120,37,62103.9,4087,1.26,4.28,19.53,0.8945,1259,0.03,-0.37,-0.71,-0.041,39.3,review,Mixed performance; needs review before committing future promo inventory
PROMO_00185,TP_2025_012,2025,2025-04-24,2025_HS_02,Birmingham,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,0,6075,5215,0.8584,860,0.1416,1546,1410,1250,0.8865,1187,17861.95,5917.36,23092.75,17.94,1.13,4.43,5.56,122551.26,566,442,27.2014,174,103,41,55459.32,5235,1.36,4.36,18.58,0.9126,-20,-0.22,0.07,-0.64,-0.0261,40.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00186,TP_2025_013,2025,2025-04-25,2025_HS_02,Birmingham,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,8791,11638,10975,0.943,663,0.057,3334,2714,2441,0.8994,1041,13907.08,18100.96,51876.8,19.44,1.65,4.73,6.38,283385.94,1397,1000,26.2598,160,86,31,43253.51,7466,1.79,5.28,19.12,0.8805,3509,-0.14,-0.55,0.33,0.0189,78.7,return,Strong total value with positive attendance and revenue lift
PROMO_00187,TP_2025_015,2025,2025-04-27,2025_HS_02,Birmingham,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,4429,5902,5248,0.8892,654,0.1108,1606,1449,1357,0.9365,893,12342.51,8236.4,30699.68,17.57,1.57,5.85,7.42,131129.85,652,509,25.4923,150,104,43,58322.61,4604,1.64,5.49,17.63,0.9123,644,-0.07,0.36,-0.07,0.0242,50.1,review,Mixed performance; needs review before committing future promo inventory
PROMO_00188,TP_2025_016,2025,2025-05-06,2025_HS_03,Montgomery,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,2945,3860,3136,0.8124,724,0.1876,1008,947,871,0.9197,748,9631.05,3606.66,14543.67,19.13,1.15,4.64,5.79,78127.22,360,286,26.5722,111,75,31,34987.92,3709,1.29,4.24,19.46,0.8768,-573,-0.14,0.4,-0.33,0.0429,25.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00189,TP_2025_017,2025,2025-05-07,2025_HS_03,Montgomery,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,5854,6786,5437,0.8012,1349,0.1988,1923,1730,1593,0.9208,668,9659.85,6469.72,22982.91,19.79,1.19,4.23,5.42,137075.52,713,562,27.0154,245,176,58,87278.62,4087,1.26,4.28,19.53,0.8945,1350,-0.07,-0.05,0.26,0.0263,39.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00190,TP_2025_018,2025,2025-05-08,2025_HS_03,Montgomery,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,3831,4625,3909,0.8452,716,0.1548,1308,1205,1126,0.9344,560,6362.08,4796.93,15344.89,18.14,1.23,3.93,5.15,91067.55,458,363,25.8865,163,111,41,49938.05,5235,1.36,4.36,18.58,0.9126,-1326,-0.13,-0.44,-0.44,0.0218,25.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00191,TP_2025_019,2025,2025-05-09,2025_HS_03,Montgomery,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5475,7737,7314,0.9453,423,0.0547,2161,1896,1782,0.9399,938,11572.5,11212.97,41977.23,19.05,1.53,5.74,7.27,192500.83,896,684,26.1317,118,75,42,41870.13,7466,1.79,5.28,19.12,0.8805,-152,-0.26,0.46,-0.07,0.0594,59.6,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00192,TP_2025_021,2025,2025-05-11,2025_HS_03,Montgomery,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3610,5046,4513,0.8944,533,0.1056,1272,1178,1119,0.9499,1109,17605.59,7972.12,22105.27,17.7,1.77,4.9,6.66,109942.49,501,383,26.521,113,66,39,51958.23,4604,1.64,5.49,17.63,0.9123,-90,0.13,-0.59,0.06,0.0376,43.0,review,Mixed performance; needs review before committing future promo inventory
PROMO_00193,TP_2025_022,2025,2025-05-27,2025_HS_04,Biloxi,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,0,5556,4517,0.813,1039,0.187,1491,1365,1216,0.8908,1003,12657.06,6719.84,17972.74,19.25,1.49,3.98,5.47,111630.07,602,454,26.7741,173,124,35,56056.48,3709,1.29,4.24,19.46,0.8768,808,0.2,-0.26,-0.21,0.014,35.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00194,TP_2025_023,2025,2025-05-28,2025_HS_04,Biloxi,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3260,4206,3414,0.8117,792,0.1883,1153,1084,978,0.9022,577,6969.43,4184.92,14837.98,19.53,1.23,4.35,5.57,85682.72,401,313,26.2968,132,88,34,52483.14,4087,1.26,4.28,19.53,0.8945,-673,-0.04,0.07,-0.01,0.0077,25.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00195,TP_2025_024,2025,2025-05-29,2025_HS_04,Biloxi,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,4007,5475,4634,0.8464,841,0.1536,1436,1308,1214,0.9281,900,14285.21,5763.53,18719.56,19.21,1.24,4.04,5.28,113512.19,520,408,27.6846,127,89,36,49753.67,5235,1.36,4.36,18.58,0.9126,-601,-0.11,-0.32,0.63,0.0155,32.4,review,Mixed performance; needs review before committing future promo inventory
PROMO_00196,TP_2025_025,2025,2025-05-30,2025_HS_04,Biloxi,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5760,7408,7004,0.9455,404,0.0545,2068,1794,1657,0.9236,801,10011.18,11813.14,34777.08,19.53,1.69,4.97,6.65,183397.43,908,675,25.8656,110,77,29,42641.37,7466,1.79,5.28,19.12,0.8805,-462,-0.1,-0.31,0.41,0.0432,53.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00197,TP_2025_027,2025,2025-06-01,2025_HS_04,Biloxi,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,4238,6157,5524,0.8972,633,0.1028,1622,1468,1391,0.9475,1123,16851.67,9378.76,29125.03,17.65,1.7,5.27,6.97,136024.91,606,486,25.9224,156,122,41,54256.85,4604,1.64,5.49,17.63,0.9123,920,0.06,-0.22,0.02,0.0353,51.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00198,TP_2025_028,2025,2025-06-10,2025_HS_05,Pensacola,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3246,4471,3693,0.826,778,0.174,1047,971,882,0.9083,1103,14107.43,3640.63,15478.75,18.62,0.99,4.19,5.18,87894.09,402,310,26.0348,119,88,28,48777.3,3709,1.29,4.24,19.46,0.8768,-16,-0.3,-0.05,-0.84,0.0315,29.3,review,Mixed performance; needs review before committing future promo inventory
PROMO_00199,TP_2025_029,2025,2025-06-11,2025_HS_05,Pensacola,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3537,5323,4317,0.811,1006,0.189,1256,1160,1072,0.9241,1426,20703.63,5680.54,18516.01,19.17,1.32,4.29,5.6,106951.18,446,361,26.6996,173,119,53,75530.92,4087,1.26,4.28,19.53,0.8945,230,0.05,0.01,-0.36,0.0296,37.0,review,Mixed performance; needs review before committing future promo inventory
PROMO_00200,TP_2025_030,2025,2025-06-12,2025_HS_05,Pensacola,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,3846,5086,4289,0.8433,797,0.1567,1367,1243,1151,0.926,774,10316.87,6576.32,20031.92,18.16,1.53,4.67,6.2,104495.13,527,397,26.3454,162,134,44,64089.33,5235,1.36,4.36,18.58,0.9126,-946,0.18,0.31,-0.42,0.0133,34.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00201,TP_2025_031,2025,2025-06-13,2025_HS_05,Pensacola,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5381,7595,7104,0.9354,491,0.0646,2055,1774,1669,0.9408,1135,15187.39,12208.32,37350.97,19.01,1.72,5.26,6.98,184587.73,848,625,26.0731,108,73,27,37593.8,7466,1.79,5.28,19.12,0.8805,-362,-0.07,-0.02,-0.11,0.0603,57.1,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00202,TP_2025_033,2025,2025-06-15,2025_HS_05,Pensacola,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,4018,5534,4891,0.8838,643,0.1162,1396,1270,1217,0.9583,1131,13337.31,7664.35,24824.34,17.32,1.57,5.08,6.64,117194.87,557,437,25.6463,136,100,41,56659.44,4604,1.64,5.49,17.63,0.9123,288,-0.07,-0.41,-0.32,0.046,44.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00203,TP_2025_034,2025,2025-06-17,2025_HS_05,Chattanooga,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3646,5154,4205,0.8159,949,0.1841,1223,1129,1075,0.9522,1368,17356.08,5385.58,16200.59,18.75,1.28,3.85,5.13,100439.24,431,345,26.8886,192,145,62,80802.9,3709,1.29,4.24,19.46,0.8768,496,-0.01,-0.39,-0.71,0.0754,35.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00204,TP_2025_035,2025,2025-06-18,2025_HS_05,Chattanooga,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,0,6214,5029,0.8093,1185,0.1907,1580,1411,1356,0.961,1302,18495.11,6654.03,19875.02,19.66,1.32,3.95,5.28,125381.26,577,433,27.0243,233,180,74,96258.78,4087,1.26,4.28,19.53,0.8945,942,0.06,-0.33,0.13,0.0665,40.7,review,Mixed performance; needs review before committing future promo inventory
PROMO_00205,TP_2025_036,2025,2025-06-19,2025_HS_05,Chattanooga,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,7460,9019,7649,0.8481,1370,0.1519,2596,2139,2040,0.9537,857,11508.17,9160.75,32185.36,18.96,1.2,4.21,5.41,186391.88,956,708,27.228,357,276,95,132896.96,5235,1.36,4.36,18.58,0.9126,2414,-0.16,-0.16,0.38,0.0411,56.5,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00206,TP_2025_037,2025,2025-06-20,2025_HS_05,Chattanooga,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,6007,8010,7528,0.9398,482,0.0602,2292,1947,1877,0.964,738,8395.63,13890.07,38192.26,19.19,1.85,5.07,6.92,196558.85,944,728,26.0922,144,108,38,56902.43,7466,1.79,5.28,19.12,0.8805,62,0.06,-0.2,0.07,0.0836,58.3,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00207,TP_2025_039,2025,2025-06-22,2025_HS_05,Chattanooga,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3749,5654,5015,0.887,639,0.113,1357,1215,1178,0.9695,1368,20814.37,7693.32,26273.98,18.01,1.53,5.24,6.77,124288.88,562,427,25.2046,172,127,59,64915.14,4604,1.64,5.49,17.63,0.9123,412,-0.1,-0.25,0.38,0.0573,49.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00208,TP_2025_040,2025,2025-07-01,2025_HS_06,Tennessee,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3638,5059,4110,0.8124,949,0.1876,1214,1091,1008,0.9239,1188,16723.88,5126.48,16226.45,19.3,1.25,3.95,5.2,100677.08,441,338,27.7982,232,178,81,108551.48,3709,1.29,4.24,19.46,0.8768,401,-0.04,-0.29,-0.16,0.0471,35.1,review,Mixed performance; needs review before committing future promo inventory
PROMO_00209,TP_2025_041,2025,2025-07-02,2025_HS_06,Tennessee,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3665,4658,3746,0.8042,912,0.1958,1288,1152,1075,0.9332,589,9586.4,5576.65,18103.62,20.17,1.49,4.83,6.32,99219.62,465,360,27.8753,243,182,71,86814.74,4087,1.26,4.28,19.53,0.8945,-341,0.22,0.55,0.63,0.0386,33.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00210,TP_2025_042,2025,2025-07-03,2025_HS_06,Tennessee,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,7157,9360,8415,0.899,945,0.101,2663,2169,2033,0.9373,872,12984.29,13317.62,45227.98,18.97,1.58,5.37,6.96,218168.33,1058,796,26.0614,346,266,108,131838.86,5235,1.36,4.36,18.58,0.9126,3180,0.23,1.01,0.39,0.0246,72.5,return,Strong total value with positive attendance and revenue lift
