group_sale_id,account_id,game_id,order_id,group_ticket_quantity,group_ticket_revenue,group_type,event_type,renewal_flag,upsell_flag,group_scan_rate,synthetic_data_flag
GRP_0002971,ACCT_00418,TP_2024_038,ORD_00342536,28,407.37,corporate,group_outing,True,False,0.8571,True
GRP_0002972,ACCT_00613,TP_2025_030,ORD_00342537,40,412.72,school,group_outing,True,False,0.8500,True
GRP_0002973,ACCT_00208,TP_2024_024,ORD_00342538,32,483.89,corporate,team_event,False,True,0.7812,True
GRP_0002974,ACCT_01166,TP_2024_055,ORD_00342539,59,611.98,community_group,youth_sports_night,True,False,0.8644,True
GRP_0002975,ACCT_00081,TP_2023_018,ORD_00342540,38,694.55,nonprofit,group_outing,True,False,0.7895,True
GRP_0002976,ACCT_01185,TP_2024_029,ORD_00342541,56,454.03,corporate,team_event,True,True,0.9286,True
GRP_0002977,ACCT_01152,TP_2023_062,ORD_00342542,103,615.13,school,school_night,True,False,0.9223,True
GRP_0002978,ACCT_00050,TP_2025_039,ORD_00342543,53,517.38,corporate,team_event,True,True,0.8491,True
GRP_0002979,ACCT_00511,TP_2023_004,ORD_00342544,45,692.63,local_business,church_night,True,True,0.8889,True
GRP_0002980,ACCT_00563,TP_2023_068,ORD_00342545,83,888.00,corporate,team_event,True,True,0.9157,True
GRP_0002981,ACCT_00572,TP_2024_005,ORD_00342546,27,348.12,church,group_outing,True,False,1.0000,True
GRP_0002982,ACCT_00680,TP_2025_060,ORD_00342547,60,1014.62,church,church_night,False,False,0.9000,True
GRP_0002983,ACCT_01066,TP_2025_043,ORD_00342548,78,1402.23,corporate,corporate_night,True,True,0.9103,True
GRP_0002984,ACCT_00009,TP_2024_068,ORD_00342549,26,357.58,local_business,church_night,True,False,0.9231,True
GRP_0002985,ACCT_00569,TP_2023_019,ORD_00342550,91,1769.26,school,school_night,True,False,0.8571,True
GRP_0002986,ACCT_00154,TP_2024_062,ORD_00342551,72,594.53,corporate,corporate_night,True,True,0.9028,True
GRP_0002987,ACCT_00432,TP_2023_051,ORD_00342552,92,1139.45,school,fundraiser,False,False,0.9348,True
GRP_0002988,ACCT_01126,TP_2023_018,ORD_00342553,117,1510.19,school,school_night,True,False,0.8803,True
GRP_0002989,ACCT_00809,TP_2024_002,ORD_00342554,30,509.81,church,community_night,False,False,0.7667,True
GRP_0002990,ACCT_00970,TP_2024_031,ORD_00342555,30,274.74,church,church_night,True,False,0.8000,True
GRP_0002991,ACCT_00681,TP_2023_033,ORD_00342556,57,1671.94,community_group,church_night,True,False,0.7719,True
GRP_0002992,ACCT_01052,TP_2024_050,ORD_00342557,15,131.06,local_business,group_outing,True,False,0.9333,True
GRP_0002993,ACCT_00451,TP_2025_014,ORD_00342558,21,111.78,youth_sports,group_outing,True,False,0.8571,True
GRP_0002994,ACCT_00640,TP_2023_001,ORD_00342559,36,318.58,church,group_outing,False,False,0.8889,True
GRP_0002995,ACCT_00925,TP_2025_049,ORD_00342560,45,673.78,youth_sports,team_event,True,False,0.8667,True
GRP_0002996,ACCT_00916,TP_2024_020,ORD_00342561,53,340.10,youth_sports,group_outing,False,False,0.7736,True
GRP_0002997,ACCT_01061,TP_2025_044,ORD_00342562,72,956.10,church,church_night,True,False,0.8750,True
GRP_0002998,ACCT_00157,TP_2023_047,ORD_00342563,45,348.83,youth_sports,team_event,True,False,0.7778,True
GRP_0002999,ACCT_00283,TP_2025_027,ORD_00342564,46,812.84,corporate,group_outing,True,True,0.8913,True
GRP_0003000,ACCT_00822,TP_2024_012,ORD_00342565,26,236.27,corporate,team_event,False,False,0.9231,True
GRP_0003001,ACCT_00579,TP_2025_022,ORD_00342566,47,451.43,healthcare,school_night,False,True,0.8298,True
GRP_0003002,ACCT_00141,TP_2023_002,ORD_00342567,29,451.27,church,church_night,True,False,0.8276,True
GRP_0003003,ACCT_00197,TP_2025_027,ORD_00342568,21,482.98,church,church_night,False,False,0.7619,True
GRP_0003004,ACCT_00726,TP_2023_059,ORD_00342569,60,842.62,church,community_night,True,False,0.8167,True
GRP_0003005,ACCT_00214,TP_2025_002,ORD_00342570,112,872.33,school,fundraiser,False,False,0.9196,True
GRP_0003006,ACCT_00912,TP_2023_044,ORD_00342571,57,578.12,local_business,church_night,True,True,0.8246,True
GRP_0003007,ACCT_00961,TP_2023_056,ORD_00342572,57,711.14,youth_sports,youth_sports_night,True,False,0.9123,True
GRP_0003008,ACCT_00176,TP_2023_028,ORD_00342573,31,218.72,school,school_night,False,False,0.7097,True
GRP_0003009,ACCT_00885,TP_2023_026,ORD_00342574,80,778.00,church,church_night,True,False,0.9250,True
GRP_0003010,ACCT_00762,TP_2025_050,ORD_00342575,64,505.68,school,school_night,True,False,0.9375,True
GRP_0003011,ACCT_00985,TP_2024_021,ORD_00342576,70,1606.42,corporate,team_event,True,False,0.7571,True
GRP_0003012,ACCT_01048,TP_2025_014,ORD_00342577,45,477.94,local_business,corporate_night,False,True,0.8000,True
GRP_0003013,ACCT_00356,TP_2025_025,ORD_00342578,40,251.26,nonprofit,corporate_night,True,False,0.8000,True
GRP_0003014,ACCT_00636,TP_2023_022,ORD_00342579,26,219.08,youth_sports,youth_sports_night,True,False,0.7308,True
GRP_0003015,ACCT_00949,TP_2024_067,ORD_00342580,38,378.88,healthcare,group_outing,False,True,0.8684,True
GRP_0003016,ACCT_00958,TP_2023_016,ORD_00342581,33,305.09,corporate,corporate_night,True,True,0.8182,True
GRP_0003017,ACCT_00217,TP_2025_019,ORD_00342582,83,575.40,corporate,team_event,False,True,0.9398,True
GRP_0003018,ACCT_01040,TP_2024_010,ORD_00342583,45,374.05,youth_sports,group_outing,True,False,1.0000,True
GRP_0003019,ACCT_00356,TP_2024_027,ORD_00342584,26,701.61,nonprofit,corporate_night,True,False,0.8077,True
GRP_0003020,ACCT_00626,TP_2023_066,ORD_00342585,64,810.83,healthcare,fundraiser,True,True,0.8281,True
GRP_0003021,ACCT_00512,TP_2025_043,ORD_00342586,52,522.58,corporate,corporate_night,True,True,0.9231,True
GRP_0003022,ACCT_00138,TP_2023_039,ORD_00342587,47,447.86,church,church_night,False,False,0.8511,True
GRP_0003023,ACCT_00710,TP_2023_067,ORD_00342588,16,196.63,community_group,community_night,True,False,0.7500,True
GRP_0003024,ACCT_00475,TP_2025_066,ORD_00342589,81,1079.66,school,school_night,True,False,0.8765,True
GRP_0003025,ACCT_00298,TP_2024_060,ORD_00342590,58,972.89,nonprofit,corporate_night,True,False,0.8448,True
GRP_0003026,ACCT_00258,TP_2024_066,ORD_00342591,55,673.42,corporate,corporate_night,True,True,0.8364,True
GRP_0003027,ACCT_00654,TP_2023_033,ORD_00342592,21,210.50,local_business,church_night,True,False,0.9048,True
GRP_0003028,ACCT_00109,TP_2025_043,ORD_00342593,33,305.69,school,fundraiser,True,False,0.9394,True
GRP_0003029,ACCT_00024,TP_2023_053,ORD_00342594,37,653.76,school,school_night,True,False,0.8919,True
GRP_0003030,ACCT_00746,TP_2023_043,ORD_00342595,57,1066.35,healthcare,school_night,False,True,0.9298,True
GRP_0003031,ACCT_00119,TP_2024_065,ORD_00342596,44,1047.95,church,group_outing,True,False,0.7727,True
GRP_0003032,ACCT_01174,TP_2025_023,ORD_00342597,57,329.03,church,group_outing,True,False,0.7895,True
GRP_0003033,ACCT_00056,TP_2023_063,ORD_00342598,57,1205.60,church,church_night,True,False,0.8070,True
GRP_0003034,ACCT_00494,TP_2023_004,ORD_00342599,110,1117.06,school,school_night,True,False,0.8273,True
GRP_0003035,ACCT_00334,TP_2024_012,ORD_00342600,62,886.85,corporate,team_event,True,True,0.9032,True
GRP_0003036,ACCT_00214,TP_2025_030,ORD_00342601,45,593.17,school,school_night,False,False,1.0000,True
GRP_0003037,ACCT_00057,TP_2024_054,ORD_00342602,28,233.26,corporate,group_outing,True,False,0.7500,True
GRP_0003038,ACCT_00302,TP_2023_023,ORD_00342603,63,1519.07,community_group,community_night,True,False,0.8730,True
GRP_0003039,ACCT_00411,TP_2025_019,ORD_00342604,65,944.73,local_business,fundraiser,False,True,0.9231,True
GRP_0003040,ACCT_00311,TP_2025_014,ORD_00342605,30,344.96,school,school_night,True,False,0.9333,True
GRP_0003041,ACCT_00232,TP_2023_008,ORD_00342606,36,290.14,youth_sports,youth_sports_night,False,False,0.8889,True
GRP_0003042,ACCT_00982,TP_2024_028,ORD_00342607,80,770.27,youth_sports,youth_sports_night,False,False,0.9250,True
GRP_0003043,ACCT_01139,TP_2024_061,ORD_00342608,82,636.67,youth_sports,youth_sports_night,False,False,0.9756,True
GRP_0003044,ACCT_00515,TP_2025_058,ORD_00342609,44,564.92,healthcare,school_night,True,True,0.8409,True
GRP_0003045,ACCT_00774,TP_2024_033,ORD_00342610,57,486.69,local_business,team_event,True,True,0.8246,True
GRP_0003046,ACCT_00830,TP_2023_008,ORD_00342611,54,774.43,corporate,group_outing,True,True,0.9074,True
GRP_0003047,ACCT_01115,TP_2024_029,ORD_00342612,25,267.94,local_business,team_event,True,False,0.8800,True
GRP_0003048,ACCT_00501,TP_2023_031,ORD_00342613,32,301.38,nonprofit,team_event,True,False,0.8750,True
GRP_0003049,ACCT_00842,TP_2023_028,ORD_00342614,56,849.11,healthcare,team_event,True,True,0.8036,True
GRP_0003050,ACCT_00716,TP_2024_063,ORD_00342615,51,731.18,local_business,corporate_night,False,True,0.8431,True
GRP_0003051,ACCT_00337,TP_2024_021,ORD_00342616,37,327.88,corporate,team_event,False,True,0.8649,True
GRP_0003052,ACCT_00839,TP_2023_029,ORD_00342617,70,704.14,school,school_night,True,False,0.8286,True
GRP_0003053,ACCT_00781,TP_2025_021,ORD_00342618,114,2456.47,school,school_night,False,False,0.8947,True
GRP_0003054,ACCT_00924,TP_2024_050,ORD_00342619,30,236.00,youth_sports,youth_sports_night,True,False,0.9333,True
GRP_0003055,ACCT_01147,TP_2025_030,ORD_00342620,20,265.78,local_business,school_night,False,False,0.7000,True
GRP_0003056,ACCT_00691,TP_2024_049,ORD_00342621,52,584.23,corporate,group_outing,False,True,0.9423,True
GRP_0003057,ACCT_00524,TP_2024_011,ORD_00342622,31,317.55,local_business,corporate_night,True,True,0.8387,True
GRP_0003058,ACCT_00137,TP_2023_009,ORD_00342623,45,644.41,youth_sports,youth_sports_night,True,False,0.8222,True
GRP_0003059,ACCT_00615,TP_2025_013,ORD_00342624,57,760.71,youth_sports,youth_sports_night,True,False,0.9649,True
GRP_0003060,ACCT_01074,TP_2024_004,ORD_00342625,61,757.18,school,school_night,True,False,0.9508,True
GRP_0003061,ACCT_01162,TP_2024_029,ORD_00342626,12,120.16,nonprofit,team_event,True,False,0.8333,True
GRP_0003062,ACCT_00183,TP_2024_027,ORD_00342627,14,305.76,nonprofit,youth_sports_night,False,False,0.5714,True
GRP_0003063,ACCT_00844,TP_2025_040,ORD_00342628,61,766.96,community_group,church_night,False,False,0.8689,True
GRP_0003064,ACCT_00525,TP_2025_012,ORD_00342629,60,860.51,community_group,group_outing,True,False,0.8000,True
GRP_0003065,ACCT_00291,TP_2023_010,ORD_00342630,57,621.12,corporate,corporate_night,True,True,0.8596,True
GRP_0003066,ACCT_00719,TP_2023_039,ORD_00342631,57,480.12,church,community_night,True,False,0.8421,True
GRP_0003067,ACCT_00667,TP_2025_019,ORD_00342632,43,544.44,school,group_outing,True,False,0.9070,True
GRP_0003068,ACCT_01031,TP_2024_059,ORD_00342633,114,735.66,school,group_outing,False,False,0.7895,True
GRP_0003069,ACCT_00431,TP_2024_048,ORD_00342634,39,530.23,school,school_night,True,False,0.9744,True
GRP_0003070,ACCT_01174,TP_2025_001,ORD_00342635,32,216.99,church,community_night,True,False,0.9375,True
GRP_0003071,ACCT_00959,TP_2025_047,ORD_00342636,48,521.46,healthcare,corporate_night,True,True,0.8333,True
GRP_0003072,ACCT_01020,TP_2023_033,ORD_00342637,83,837.99,corporate,group_outing,True,True,0.9036,True
GRP_0003073,ACCT_00296,TP_2023_022,ORD_00342638,30,235.66,church,community_night,True,False,0.8000,True
GRP_0003074,ACCT_00274,TP_2024_061,ORD_00342639,27,297.77,church,community_night,True,False,0.9259,True
GRP_0003075,ACCT_00230,TP_2024_046,ORD_00342640,27,392.80,corporate,corporate_night,False,False,0.6296,True
GRP_0003076,ACCT_01181,TP_2024_029,ORD_00342641,46,575.57,corporate,corporate_night,True,True,0.8913,True
GRP_0003077,ACCT_01034,TP_2023_061,ORD_00342642,28,284.85,nonprofit,community_night,True,False,0.8571,True
GRP_0003078,ACCT_00250,TP_2024_035,ORD_00342643,60,669.85,community_group,school_night,True,False,0.7500,True
GRP_0003079,ACCT_00010,TP_2025_052,ORD_00342644,29,398.97,church,church_night,False,False,0.7931,True
GRP_0003080,ACCT_00552,TP_2023_034,ORD_00342645,52,394.87,community_group,youth_sports_night,False,False,0.8846,True
GRP_0003081,ACCT_00114,TP_2025_020,ORD_00342646,37,440.22,nonprofit,fundraiser,True,False,0.8919,True
GRP_0003082,ACCT_01070,TP_2025_065,ORD_00342647,103,1999.53,school,school_night,True,False,0.7864,True
GRP_0003083,ACCT_01032,TP_2024_054,ORD_00342648,22,478.41,corporate,corporate_night,True,False,0.8636,True
GRP_0003084,ACCT_00985,TP_2023_022,ORD_00342649,73,673.21,corporate,corporate_night,True,True,0.8356,True
GRP_0003085,ACCT_00926,TP_2025_015,ORD_00342650,84,844.30,school,school_night,True,False,0.8810,True
GRP_0003086,ACCT_00755,TP_2025_023,ORD_00342651,88,1245.11,youth_sports,youth_sports_night,True,False,0.7614,True
GRP_0003087,ACCT_00356,TP_2025_040,ORD_00342652,59,541.70,nonprofit,youth_sports_night,True,False,0.7797,True
GRP_0003088,ACCT_01122,TP_2024_059,ORD_00342653,59,820.79,healthcare,youth_sports_night,True,True,0.8475,True
GRP_0003089,ACCT_01046,TP_2024_023,ORD_00342654,24,499.53,church,community_night,True,False,0.9167,True
GRP_0003090,ACCT_00132,TP_2025_047,ORD_00342655,78,1166.46,school,fundraiser,False,False,0.8590,True
GRP_0003091,ACCT_00810,TP_2025_035,ORD_00342656,62,486.72,nonprofit,team_event,False,False,0.6452,True
GRP_0003092,ACCT_00907,TP_2023_030,ORD_00342657,27,298.55,school,school_night,False,False,0.5926,True
GRP_0003093,ACCT_00057,TP_2024_033,ORD_00342658,70,1455.15,corporate,corporate_night,True,True,0.8429,True
GRP_0003094,ACCT_00069,TP_2023_063,ORD_00342659,27,648.49,church,church_night,True,False,0.8889,True
GRP_0003095,ACCT_00530,TP_2024_057,ORD_00342660,16,145.89,community_group,fundraiser,True,False,0.7500,True
GRP_0003096,ACCT_00598,TP_2024_009,ORD_00342661,85,2060.97,corporate,team_event,False,True,0.8588,True
GRP_0003097,ACCT_00236,TP_2023_030,ORD_00342662,60,391.22,church,church_night,False,False,0.7833,True
GRP_0003098,ACCT_00200,TP_2024_013,ORD_00342663,47,507.72,youth_sports,youth_sports_night,False,False,0.8511,True
GRP_0003099,ACCT_00186,TP_2025_036,ORD_00342664,106,1064.36,school,fundraiser,True,False,0.8585,True
GRP_0003100,ACCT_00419,TP_2023_018,ORD_00342665,28,361.78,corporate,corporate_night,True,False,0.8571,True
GRP_0003101,ACCT_00012,TP_2025_066,ORD_00342666,24,306.20,church,church_night,False,False,0.7500,True
GRP_0003102,ACCT_00931,TP_2025_057,ORD_00342667,46,1409.83,corporate,group_outing,True,True,0.9565,True
GRP_0003103,ACCT_00413,TP_2025_051,ORD_00342668,90,712.19,school,school_night,True,False,0.8889,True
GRP_0003104,ACCT_01004,TP_2025_064,ORD_00342669,114,2309.13,school,fundraiser,False,False,0.8070,True
GRP_0003105,ACCT_01000,TP_2025_069,ORD_00342670,17,256.05,community_group,group_outing,True,False,0.8824,True
GRP_0003106,ACCT_00545,TP_2024_001,ORD_00342671,25,209.34,church,community_night,False,False,0.8000,True
GRP_0003107,ACCT_00919,TP_2023_012,ORD_00342672,14,142.76,local_business,youth_sports_night,True,False,0.7857,True
GRP_0003108,ACCT_01080,TP_2023_038,ORD_00342673,98,797.51,school,school_night,True,False,0.9286,True
GRP_0003109,ACCT_00485,TP_2025_045,ORD_00342674,71,689.53,youth_sports,youth_sports_night,True,False,0.9296,True
GRP_0003110,ACCT_00862,TP_2024_061,ORD_00342675,44,592.59,local_business,church_night,True,True,0.9091,True
GRP_0003111,ACCT_01045,TP_2024_039,ORD_00342676,39,379.89,nonprofit,community_night,True,False,0.9487,True
GRP_0003112,ACCT_01036,TP_2024_007,ORD_00342677,19,187.62,local_business,team_event,False,False,0.8947,True
GRP_0003113,ACCT_00140,TP_2023_033,ORD_00342678,72,835.47,corporate,corporate_night,True,True,0.8472,True
GRP_0003114,ACCT_01091,TP_2024_062,ORD_00342679,30,443.31,church,church_night,True,False,0.8333,True
GRP_0003115,ACCT_00213,TP_2023_025,ORD_00342680,99,1208.36,youth_sports,youth_sports_night,True,False,0.9495,True
GRP_0003116,ACCT_00226,TP_2023_058,ORD_00342681,49,923.46,community_group,fundraiser,True,False,0.8980,True
GRP_0003117,ACCT_00943,TP_2023_038,ORD_00342682,119,835.43,school,school_night,True,False,0.9076,True
GRP_0003118,ACCT_00576,TP_2023_060,ORD_00342683,29,278.07,nonprofit,group_outing,False,False,0.8276,True
GRP_0003119,ACCT_00303,TP_2023_030,ORD_00342684,69,1043.47,corporate,team_event,True,True,0.8986,True
GRP_0003120,ACCT_00464,TP_2024_034,ORD_00342685,82,1339.61,corporate,corporate_night,False,True,0.9146,True
GRP_0003121,ACCT_00826,TP_2025_048,ORD_00342686,48,618.75,local_business,corporate_night,True,False,0.7292,True
GRP_0003122,ACCT_00097,TP_2025_020,ORD_00342687,57,537.25,corporate,group_outing,False,True,0.8421,True
GRP_0003123,ACCT_00868,TP_2024_052,ORD_00342688,55,586.21,local_business,church_night,True,False,0.7273,True
GRP_0003124,ACCT_00024,TP_2025_018,ORD_00342689,80,844.93,school,fundraiser,True,False,0.8500,True
GRP_0003125,ACCT_00456,TP_2025_032,ORD_00342690,19,172.47,corporate,corporate_night,True,False,0.9474,True
GRP_0003126,ACCT_00519,TP_2024_042,ORD_00342691,46,709.16,youth_sports,youth_sports_night,False,False,0.9348,True
GRP_0003127,ACCT_00627,TP_2023_031,ORD_00342692,75,1343.32,church,church_night,True,False,0.9467,True
GRP_0003128,ACCT_00048,TP_2024_038,ORD_00342693,32,528.56,church,group_outing,True,False,0.9062,True
GRP_0003129,ACCT_00036,TP_2025_066,ORD_00342694,53,508.21,church,group_outing,True,False,0.8868,True
GRP_0003130,ACCT_01180,TP_2024_068,ORD_00342695,64,691.58,corporate,corporate_night,False,True,0.9375,True
GRP_0003131,ACCT_00608,TP_2025_031,ORD_00342696,13,165.05,community_group,church_night,True,False,0.7692,True
GRP_0003132,ACCT_00057,TP_2024_041,ORD_00342697,48,441.89,corporate,corporate_night,True,True,0.8542,True
GRP_0003133,ACCT_00382,TP_2023_047,ORD_00342698,58,1021.66,nonprofit,church_night,False,False,0.7069,True
GRP_0003134,ACCT_00552,TP_2024_064,ORD_00342699,34,562.28,community_group,team_event,False,False,0.7941,True
GRP_0003135,ACCT_00362,TP_2023_034,ORD_00342700,67,772.87,corporate,corporate_night,True,True,0.8507,True
GRP_0003136,ACCT_00483,TP_2025_034,ORD_00342701,48,914.54,community_group,youth_sports_night,True,False,0.7292,True
GRP_0003137,ACCT_00004,TP_2024_018,ORD_00342702,82,1344.60,corporate,group_outing,True,True,0.8537,True
GRP_0003138,ACCT_00442,TP_2024_029,ORD_00342703,77,1014.36,school,school_night,True,False,0.8831,True
GRP_0003139,ACCT_00181,TP_2025_019,ORD_00342704,104,1484.94,school,fundraiser,True,False,0.9327,True
GRP_0003140,ACCT_00654,TP_2023_003,ORD_00342705,15,390.06,local_business,community_night,True,False,0.9333,True
GRP_0003141,ACCT_00491,TP_2025_047,ORD_00342706,68,1202.02,church,church_night,False,False,0.7059,True
GRP_0003142,ACCT_00259,TP_2025_034,ORD_00342707,67,1068.77,youth_sports,youth_sports_night,False,False,0.8657,True
GRP_0003143,ACCT_00730,TP_2023_050,ORD_00342708,57,684.66,corporate,group_outing,False,True,0.9123,True
GRP_0003144,ACCT_00398,TP_2024_035,ORD_00342709,85,904.23,youth_sports,youth_sports_night,False,False,0.9647,True
GRP_0003145,ACCT_00634,TP_2023_055,ORD_00342710,85,936.67,school,school_night,True,False,0.9059,True
GRP_0003146,ACCT_00240,TP_2024_034,ORD_00342711,95,944.95,youth_sports,team_event,False,False,0.9263,True
GRP_0003147,ACCT_00660,TP_2023_004,ORD_00342712,33,375.47,corporate,group_outing,True,True,0.8788,True
GRP_0003148,ACCT_00065,TP_2025_011,ORD_00342713,29,442.96,nonprofit,school_night,True,False,0.8966,True
GRP_0003149,ACCT_01013,TP_2025_043,ORD_00342714,61,671.02,youth_sports,youth_sports_night,False,False,0.9672,True
GRP_0003150,ACCT_01114,TP_2023_017,ORD_00342715,30,333.91,local_business,corporate_night,False,False,0.7000,True
GRP_0003151,ACCT_00363,TP_2023_001,ORD_00342716,85,827.71,corporate,corporate_night,False,True,0.7882,True
GRP_0003152,ACCT_00125,TP_2025_023,ORD_00342717,76,748.46,youth_sports,youth_sports_night,False,False,0.8289,True
GRP_0003153,ACCT_01167,TP_2024_065,ORD_00342718,69,769.69,healthcare,community_night,False,False,0.7101,True
GRP_0003154,ACCT_00355,TP_2025_057,ORD_00342719,74,905.23,school,group_outing,True,False,0.9189,True
GRP_0003155,ACCT_00525,TP_2025_066,ORD_00342720,31,473.78,community_group,community_night,True,False,0.8710,True
GRP_0003156,ACCT_01113,TP_2023_067,ORD_00342721,45,1091.69,corporate,team_event,False,True,0.9333,True
GRP_0003157,ACCT_00324,TP_2023_028,ORD_00342722,41,308.83,church,church_night,True,False,0.8049,True
GRP_0003158,ACCT_00882,TP_2023_007,ORD_00342723,72,429.11,corporate,group_outing,True,True,0.9722,True
GRP_0003159,ACCT_00141,TP_2025_059,ORD_00342724,18,232.12,church,church_night,True,False,0.7778,True
GRP_0003160,ACCT_00188,TP_2024_042,ORD_00342725,61,1728.34,youth_sports,youth_sports_night,True,False,0.7869,True
GRP_0003161,ACCT_00150,TP_2023_041,ORD_00342726,29,270.79,community_group,group_outing,True,False,0.8276,True
GRP_0003162,ACCT_00071,TP_2024_006,ORD_00342727,15,256.33,local_business,church_night,True,False,0.7333,True
GRP_0003163,ACCT_00961,TP_2023_017,ORD_00342728,22,251.62,youth_sports,youth_sports_night,True,False,0.7727,True
GRP_0003164,ACCT_00116,TP_2025_044,ORD_00342729,62,1358.12,church,church_night,False,False,0.8548,True
GRP_0003165,ACCT_00272,TP_2025_040,ORD_00342730,20,125.78,church,church_night,False,False,0.7000,True
GRP_0003166,ACCT_00034,TP_2023_055,ORD_00342731,20,305.55,youth_sports,youth_sports_night,False,False,0.9500,True
GRP_0003167,ACCT_00666,TP_2025_055,ORD_00342732,24,233.42,local_business,school_night,True,False,0.8333,True
GRP_0003168,ACCT_01093,TP_2023_018,ORD_00342733,27,425.79,local_business,team_event,True,False,0.8519,True
GRP_0003169,ACCT_00260,TP_2025_002,ORD_00342734,28,389.24,church,church_night,True,False,0.9286,True
GRP_0003170,ACCT_00877,TP_2023_022,ORD_00342735,61,926.64,community_group,fundraiser,False,False,0.8689,True
GRP_0003171,ACCT_00315,TP_2025_024,ORD_00342736,76,1238.17,corporate,corporate_night,True,True,0.8421,True
GRP_0003172,ACCT_00428,TP_2025_058,ORD_00342737,43,1230.85,community_group,school_night,True,False,0.7674,True
GRP_0003173,ACCT_00243,TP_2024_018,ORD_00342738,57,636.52,church,church_night,True,False,0.9298,True
GRP_0003174,ACCT_00309,TP_2024_052,ORD_00342739,59,884.19,local_business,fundraiser,False,False,0.7119,True
GRP_0003175,ACCT_00418,TP_2024_033,ORD_00342740,60,994.58,corporate,corporate_night,True,True,0.8833,True
GRP_0003176,ACCT_00945,TP_2024_009,ORD_00342741,48,749.04,local_business,youth_sports_night,False,True,0.8333,True
GRP_0003177,ACCT_00790,TP_2025_043,ORD_00342742,19,159.96,church,church_night,True,False,0.8947,True
GRP_0003178,ACCT_00328,TP_2025_036,ORD_00342743,69,531.17,youth_sports,youth_sports_night,True,False,0.8696,True
GRP_0003179,ACCT_01082,TP_2023_036,ORD_00342744,77,2158.81,youth_sports,youth_sports_night,True,False,0.8831,True
GRP_0003180,ACCT_00801,TP_2023_036,ORD_00342745,55,1543.79,community_group,community_night,False,False,0.7455,True
GRP_0003181,ACCT_01173,TP_2025_030,ORD_00342746,49,601.20,nonprofit,church_night,True,False,0.8163,True
GRP_0003182,ACCT_00439,TP_2024_043,ORD_00342747,54,1335.03,nonprofit,team_event,False,False,0.8333,True
GRP_0003183,ACCT_00308,TP_2024_050,ORD_00342748,45,1128.25,school,school_night,True,False,0.9333,True
GRP_0003184,ACCT_01019,TP_2024_029,ORD_00342749,64,595.94,school,school_night,False,False,0.9219,True
GRP_0003185,ACCT_00122,TP_2024_026,ORD_00342750,58,583.98,youth_sports,youth_sports_night,True,False,0.8276,True
GRP_0003186,ACCT_00454,TP_2023_046,ORD_00342751,51,446.72,community_group,team_event,True,False,0.7451,True
GRP_0003187,ACCT_00139,TP_2024_009,ORD_00342752,87,952.35,school,school_night,True,False,0.8506,True
GRP_0003188,ACCT_00761,TP_2025_010,ORD_00342753,91,1807.76,youth_sports,youth_sports_night,True,False,0.8791,True
GRP_0003189,ACCT_00124,TP_2023_004,ORD_00342754,42,370.23,school,fundraiser,False,False,0.8333,True
GRP_0003190,ACCT_01076,TP_2025_065,ORD_00342755,29,311.15,local_business,community_night,False,False,0.6897,True
GRP_0003191,ACCT_00428,TP_2025_041,ORD_00342756,24,349.26,community_group,community_night,True,False,0.8333,True
GRP_0003192,ACCT_00410,TP_2025_015,ORD_00342757,57,827.81,corporate,corporate_night,True,True,0.8947,True
GRP_0003193,ACCT_00974,TP_2024_052,ORD_00342758,26,505.50,local_business,fundraiser,False,False,0.7692,True
GRP_0003194,ACCT_00745,TP_2025_011,ORD_00342759,58,759.09,youth_sports,team_event,False,False,0.7414,True
GRP_0003195,ACCT_00469,TP_2025_014,ORD_00342760,60,690.88,local_business,team_event,True,True,0.8167,True
GRP_0003196,ACCT_01044,TP_2024_026,ORD_00342761,80,725.11,youth_sports,youth_sports_night,True,False,0.8625,True
GRP_0003197,ACCT_01011,TP_2024_033,ORD_00342762,21,424.95,local_business,fundraiser,True,False,0.8095,True
GRP_0003198,ACCT_00520,TP_2024_043,ORD_00342763,54,516.72,church,community_night,True,False,0.9074,True
GRP_0003199,ACCT_01100,TP_2025_060,ORD_00342764,41,379.90,church,church_night,True,False,0.8293,True
GRP_0003200,ACCT_00590,TP_2024_041,ORD_00342765,48,616.95,church,community_night,False,False,0.7708,True
GRP_0003201,ACCT_00017,TP_2025_010,ORD_00342766,80,926.56,corporate,team_event,True,True,0.8250,True
GRP_0003202,ACCT_00117,TP_2023_027,ORD_00342767,31,199.56,corporate,corporate_night,True,False,0.7419,True
GRP_0003203,ACCT_00352,TP_2024_053,ORD_00342768,79,1147.10,corporate,group_outing,False,False,0.7468,True
GRP_0003204,ACCT_00592,TP_2025_040,ORD_00342769,61,780.08,local_business,group_outing,False,True,0.8689,True
GRP_0003205,ACCT_00749,TP_2024_051,ORD_00342770,49,515.32,church,church_night,True,False,0.7755,True
GRP_0003206,ACCT_01064,TP_2023_060,ORD_00342771,65,561.37,church,community_night,True,False,0.7231,True
GRP_0003207,ACCT_00426,TP_2024_064,ORD_00342772,39,406.78,corporate,corporate_night,False,True,0.8205,True
GRP_0003208,ACCT_01048,TP_2024_032,ORD_00342773,18,157.84,local_business,school_night,False,False,0.7222,True
GRP_0003209,ACCT_00816,TP_2025_063,ORD_00342774,51,548.56,corporate,corporate_night,False,True,0.9216,True
