account_id,account_name,account_type,account_owner,industry,city,zip_code,first_purchase_date,last_purchase_date,renewal_status,corporate_prospect_flag,synthetic_data_flag
ACCT_00602,Synthetic School Account 0602,school,Group Sales Rep B,education,Huntsville,35801,2023-07-09,2024-05-09,active,True,True
ACCT_00603,Synthetic Youth Sports Account 0603,youth_sports,Sales Rep A,youth_sports,Harvest,35749,2024-08-27,2025-05-27,active,False,True
ACCT_00604,Synthetic Youth Sports Account 0604,youth_sports,Group Sales Rep A,youth_sports,Madison,35758,2024-05-08,2025-07-29,active,False,True
ACCT_00605,Synthetic Local Business Account 0605,local_business,Sales Rep A,retail,Athens,35611,2024-04-27,2024-05-08,active,True,True
ACCT_00606,Synthetic Corporate Account 0606,corporate,Sales Rep A,manufacturing,Florence,35630,2024-04-27,2024-06-04,new,True,True
ACCT_00607,Synthetic Church Account 0607,church,Group Sales Rep B,faith_community,Owens Cross Roads,35763,2023-05-21,2023-06-21,renewal_target,False,True
ACCT_00608,Synthetic Community Group Account 0608,community_group,Group Sales Rep A,community,Athens,35611,2023-08-12,2024-08-28,active,False,True
ACCT_00609,Synthetic Corporate Account 0609,corporate,Sales Rep C,professional_services,Meridianville,35759,2024-05-23,2024-07-04,active,True,True
ACCT_00610,Synthetic Community Group Account 0610,community_group,Business Development Rep,community,Owens Cross Roads,35763,2024-06-05,2025-08-26,new,True,True
ACCT_00611,Synthetic Nonprofit Account 0611,nonprofit,Sales Rep B,nonprofit,Meridianville,35759,2024-06-07,2024-06-19,active,False,True
ACCT_00612,Synthetic Corporate Account 0612,corporate,Group Sales Rep B,professional_services,Meridianville,35759,2023-09-06,2025-04-22,active,True,True
ACCT_00613,Synthetic School Account 0613,school,Sales Rep C,education,Cullman,35055,2024-08-31,2025-05-11,renewal_target,False,True
ACCT_00614,Synthetic Healthcare Account 0614,healthcare,Sales Rep B,healthcare,Huntsville,35801,2023-06-11,2024-07-13,renewal_target,True,True
ACCT_00615,Synthetic Youth Sports Account 0615,youth_sports,Sales Rep B,youth_sports,Madison,35758,2023-05-19,2023-06-21,renewal_target,True,True
ACCT_00616,Synthetic School Account 0616,school,Group Sales Rep A,education,Meridianville,35759,2025-07-02,2025-08-01,new,False,True
ACCT_00617,Synthetic Corporate Account 0617,corporate,Business Development Rep,technology,Athens,35611,2023-07-04,2024-04-14,active,True,True
ACCT_00618,Synthetic Corporate Account 0618,corporate,Group Sales Rep B,technology,Harvest,35749,2023-05-18,2023-07-27,active,True,True
ACCT_00619,Synthetic School Account 0619,school,Group Sales Rep A,education,Owens Cross Roads,35763,2024-07-04,2025-09-12,lapsed,False,True
ACCT_00620,Synthetic School Account 0620,school,Business Development Rep,education,Cullman,35055,2023-05-28,2023-08-26,new,False,True
ACCT_00621,Synthetic Community Group Account 0621,community_group,Business Development Rep,community,Hazel Green,35750,2024-07-24,2025-04-09,active,False,True
ACCT_00622,Synthetic Youth Sports Account 0622,youth_sports,Sales Rep C,youth_sports,Harvest,35749,2023-06-22,2025-06-11,new,False,True
ACCT_00623,Synthetic Youth Sports Account 0623,youth_sports,Sales Rep B,youth_sports,Florence,35630,2023-08-08,2024-05-23,active,False,True
ACCT_00624,Synthetic Corporate Account 0624,corporate,Sales Rep B,technology,Madison,35758,2023-05-05,2023-08-08,new,True,True
ACCT_00625,Synthetic Corporate Account 0625,corporate,Sales Rep A,technology,Harvest,35749,2023-06-06,2023-06-07,active,True,True
ACCT_00626,Synthetic Healthcare Account 0626,healthcare,Group Sales Rep B,healthcare,Athens,35611,2023-05-28,2024-07-12,active,True,True
ACCT_00627,Synthetic Church Account 0627,church,Sales Rep B,faith_community,Huntsville,35801,2023-06-07,2025-05-08,renewal_target,False,True
ACCT_00628,Synthetic School Account 0628,school,Business Development Rep,education,Owens Cross Roads,35763,2023-05-16,2024-04-09,lapsed,False,True
ACCT_00629,Synthetic Corporate Account 0629,corporate,Sales Rep B,construction,Madison,35758,2023-06-21,2024-09-04,active,True,True
ACCT_00630,Synthetic Community Group Account 0630,community_group,Sales Rep A,community,Cullman,35055,2025-07-18,2025-08-17,new,False,True
ACCT_00631,Synthetic Youth Sports Account 0631,youth_sports,Sales Rep C,youth_sports,Florence,35630,2024-05-10,2024-07-11,active,False,True
ACCT_00632,Synthetic School Account 0632,school,Sales Rep C,education,Cullman,35055,2024-06-21,2025-08-14,lapsed,False,True
ACCT_00633,Synthetic Nonprofit Account 0633,nonprofit,Group Sales Rep A,nonprofit,Florence,35630,2024-08-07,2025-08-03,active,False,True
ACCT_00634,Synthetic School Account 0634,school,Sales Rep B,education,Huntsville,35801,2025-07-18,2025-07-19,renewal_target,False,True
ACCT_00635,Synthetic School Account 0635,school,Business Development Rep,education,Madison,35758,2024-05-07,2024-06-09,active,False,True
ACCT_00636,Synthetic Youth Sports Account 0636,youth_sports,Business Development Rep,youth_sports,Florence,35630,2023-04-06,2025-08-02,renewal_target,False,True
ACCT_00637,Synthetic School Account 0637,school,Sales Rep B,education,Decatur,35601,2023-08-10,2024-09-08,active,False,True
ACCT_00638,Synthetic Local Business Account 0638,local_business,Group Sales Rep A,restaurant,Owens Cross Roads,35763,2023-08-10,2025-07-19,renewal_target,True,True
ACCT_00639,Synthetic Local Business Account 0639,local_business,Sales Rep B,service_business,Harvest,35749,2023-07-04,2025-05-08,new,True,True
ACCT_00640,Synthetic Church Account 0640,church,Sales Rep A,faith_community,Athens,35611,2023-05-20,2025-04-09,lapsed,False,True
ACCT_00641,Synthetic Corporate Account 0641,corporate,Group Sales Rep A,technology,Madison,35758,2024-06-19,2024-08-29,active,True,True
ACCT_00642,Synthetic School Account 0642,school,Group Sales Rep A,education,Florence,35630,2025-09-10,2025-09-11,active,False,True
ACCT_00643,Synthetic Church Account 0643,church,Sales Rep B,faith_community,Cullman,35055,2023-07-27,2025-04-25,lapsed,False,True
ACCT_00644,Synthetic Local Business Account 0644,local_business,Business Development Rep,restaurant,Meridianville,35759,2025-04-09,2025-08-14,active,True,True
ACCT_00645,Synthetic Corporate Account 0645,corporate,Group Sales Rep A,technology,Meridianville,35759,2023-05-20,2025-04-05,active,True,True
ACCT_00646,Synthetic Nonprofit Account 0646,nonprofit,Group Sales Rep B,nonprofit,Meridianville,35759,2025-04-24,2025-08-16,lapsed,False,True
ACCT_00647,Synthetic Church Account 0647,church,Business Development Rep,faith_community,Owens Cross Roads,35763,2023-05-26,2025-06-21,new,False,True
ACCT_00648,Synthetic Youth Sports Account 0648,youth_sports,Group Sales Rep A,youth_sports,Harvest,35749,2024-05-08,2025-07-18,renewal_target,True,True
ACCT_00649,Synthetic School Account 0649,school,Business Development Rep,education,Athens,35611,2025-05-08,2025-05-28,active,False,True
ACCT_00650,Synthetic Youth Sports Account 0650,youth_sports,Sales Rep A,youth_sports,Hazel Green,35750,2025-08-29,2025-09-13,active,False,True
ACCT_00651,Synthetic Community Group Account 0651,community_group,Sales Rep B,community,Meridianville,35759,2023-09-07,2024-05-09,active,False,True
ACCT_00652,Synthetic Corporate Account 0652,corporate,Group Sales Rep A,professional_services,Madison,35758,2023-09-10,2025-08-30,new,True,True
ACCT_00653,Synthetic School Account 0653,school,Sales Rep B,education,Meridianville,35759,2023-06-10,2025-06-01,new,False,True
ACCT_00654,Synthetic Local Business Account 0654,local_business,Sales Rep A,service_business,Cullman,35055,2025-04-23,2025-09-12,renewal_target,True,True
ACCT_00655,Synthetic Healthcare Account 0655,healthcare,Group Sales Rep B,healthcare,Owens Cross Roads,35763,2023-09-05,2025-04-27,lapsed,True,True
ACCT_00656,Synthetic Corporate Account 0656,corporate,Business Development Rep,technology,Athens,35611,2025-04-10,2025-08-17,renewal_target,True,True
ACCT_00657,Synthetic Church Account 0657,church,Sales Rep C,faith_community,Hazel Green,35750,2024-06-19,2024-07-25,active,False,True
ACCT_00658,Synthetic Church Account 0658,church,Sales Rep C,faith_community,Madison,35758,2024-07-12,2025-08-17,renewal_target,False,True
ACCT_00659,Synthetic Corporate Account 0659,corporate,Business Development Rep,finance,Hazel Green,35750,2024-04-23,2025-08-02,renewal_target,True,True
ACCT_00660,Synthetic Corporate Account 0660,corporate,Sales Rep B,construction,Owens Cross Roads,35763,2023-09-08,2024-06-19,active,True,True
ACCT_00661,Synthetic Corporate Account 0661,corporate,Group Sales Rep A,construction,Athens,35611,2023-05-03,2025-04-25,active,True,True
ACCT_00662,Synthetic Corporate Account 0662,corporate,Sales Rep A,finance,Athens,35611,2023-07-28,2024-04-23,renewal_target,True,True
ACCT_00663,Synthetic School Account 0663,school,Group Sales Rep A,education,Harvest,35749,2024-04-14,2025-07-20,new,False,True
ACCT_00664,Synthetic Healthcare Account 0664,healthcare,Business Development Rep,healthcare,Harvest,35749,2024-07-05,2025-09-13,active,True,True
ACCT_00665,Synthetic School Account 0665,school,Sales Rep A,education,Cullman,35055,2023-06-07,2025-07-29,active,False,True
ACCT_00666,Synthetic Local Business Account 0666,local_business,Group Sales Rep B,restaurant,Decatur,35601,2024-05-09,2025-06-20,active,True,True
ACCT_00667,Synthetic School Account 0667,school,Business Development Rep,education,Huntsville,35801,2023-04-19,2025-05-30,active,False,True
ACCT_00668,Synthetic Local Business Account 0668,local_business,Business Development Rep,retail,Hazel Green,35750,2023-05-27,2025-05-10,active,True,True
ACCT_00669,Synthetic Youth Sports Account 0669,youth_sports,Sales Rep B,youth_sports,Athens,35611,2024-07-25,2024-09-07,active,False,True
ACCT_00670,Synthetic Nonprofit Account 0670,nonprofit,Group Sales Rep A,nonprofit,Madison,35758,2023-06-25,2024-04-10,active,False,True
ACCT_00671,Synthetic Nonprofit Account 0671,nonprofit,Sales Rep C,nonprofit,Florence,35630,2023-07-09,2024-09-01,active,False,True
ACCT_00672,Synthetic Corporate Account 0672,corporate,Group Sales Rep B,manufacturing,Owens Cross Roads,35763,2024-07-11,2025-08-30,new,True,True
ACCT_00673,Synthetic School Account 0673,school,Sales Rep B,education,Hazel Green,35750,2024-09-08,2025-06-13,active,True,True
ACCT_00674,Synthetic Church Account 0674,church,Sales Rep B,faith_community,Meridianville,35759,2023-06-20,2024-04-26,renewal_target,False,True
ACCT_00675,Synthetic Corporate Account 0675,corporate,Sales Rep A,manufacturing,Hazel Green,35750,2024-09-01,2025-08-29,new,True,True
ACCT_00676,Synthetic Youth Sports Account 0676,youth_sports,Sales Rep C,youth_sports,Athens,35611,2024-06-06,2025-04-09,renewal_target,False,True
ACCT_00677,Synthetic Youth Sports Account 0677,youth_sports,Sales Rep B,youth_sports,Athens,35611,2023-05-16,2025-09-11,active,False,True
ACCT_00678,Synthetic Nonprofit Account 0678,nonprofit,Business Development Rep,nonprofit,Cullman,35055,2024-04-27,2025-09-10,new,False,True
ACCT_00679,Synthetic Nonprofit Account 0679,nonprofit,Business Development Rep,nonprofit,Owens Cross Roads,35763,2025-05-09,2025-07-02,active,False,True
ACCT_00680,Synthetic Church Account 0680,church,Group Sales Rep B,faith_community,Meridianville,35759,2023-06-09,2024-04-26,new,False,True
ACCT_00681,Synthetic Community Group Account 0681,community_group,Business Development Rep,community,Cullman,35055,2024-05-22,2025-05-28,active,False,True
ACCT_00682,Synthetic Youth Sports Account 0682,youth_sports,Group Sales Rep A,youth_sports,Madison,35758,2023-09-09,2025-08-31,renewal_target,False,True
ACCT_00683,Synthetic Corporate Account 0683,corporate,Sales Rep B,professional_services,Cullman,35055,2023-04-20,2024-06-08,new,True,True
ACCT_00684,Synthetic Church Account 0684,church,Sales Rep C,faith_community,Cullman,35055,2024-04-25,2025-04-23,active,False,True
ACCT_00685,Synthetic Corporate Account 0685,corporate,Sales Rep C,construction,Meridianville,35759,2023-06-09,2024-06-21,active,True,True
ACCT_00686,Synthetic Community Group Account 0686,community_group,Business Development Rep,community,Harvest,35749,2023-06-07,2025-08-27,active,False,True
ACCT_00687,Synthetic Community Group Account 0687,community_group,Sales Rep B,community,Athens,35611,2023-05-28,2023-06-06,active,False,True
ACCT_00688,Synthetic Corporate Account 0688,corporate,Group Sales Rep B,technology,Madison,35758,2024-04-12,2025-08-03,active,True,True
ACCT_00689,Synthetic Community Group Account 0689,community_group,Group Sales Rep A,community,Owens Cross Roads,35763,2024-09-06,2025-05-11,active,False,True
ACCT_00690,Synthetic Community Group Account 0690,community_group,Sales Rep A,community,Harvest,35749,2023-05-27,2025-04-09,active,False,True
ACCT_00691,Synthetic Corporate Account 0691,corporate,Sales Rep A,professional_services,Decatur,35601,2023-05-03,2025-05-07,lapsed,True,True
ACCT_00692,Synthetic School Account 0692,school,Sales Rep A,education,Hazel Green,35750,2024-05-23,2025-08-26,new,False,True
ACCT_00693,Synthetic Corporate Account 0693,corporate,Group Sales Rep A,technology,Florence,35630,2023-06-24,2025-04-25,renewal_target,True,True
ACCT_00694,Synthetic Corporate Account 0694,corporate,Sales Rep A,professional_services,Athens,35611,2024-09-01,2025-04-25,renewal_target,True,True
ACCT_00695,Synthetic Community Group Account 0695,community_group,Group Sales Rep B,community,Owens Cross Roads,35763,2023-09-09,2024-05-23,active,False,True
ACCT_00696,Synthetic School Account 0696,school,Sales Rep B,education,Decatur,35601,2023-05-16,2025-06-17,new,True,True
ACCT_00697,Synthetic Nonprofit Account 0697,nonprofit,Sales Rep C,nonprofit,Huntsville,35801,2023-09-10,2024-08-29,active,False,True
ACCT_00698,Synthetic Youth Sports Account 0698,youth_sports,Sales Rep C,youth_sports,Athens,35611,2024-04-13,2024-08-10,active,False,True
ACCT_00699,Synthetic Corporate Account 0699,corporate,Group Sales Rep B,construction,Harvest,35749,2023-06-07,2025-08-14,renewal_target,True,True
ACCT_00700,Synthetic Church Account 0700,church,Sales Rep A,faith_community,Owens Cross Roads,35763,2023-05-24,2024-04-10,active,False,True
ACCT_00701,Synthetic School Account 0701,school,Group Sales Rep A,education,Owens Cross Roads,35763,2023-05-07,2025-06-14,new,False,True
ACCT_00702,Synthetic Corporate Account 0702,corporate,Sales Rep B,technology,Owens Cross Roads,35763,2023-07-30,2025-08-01,active,True,True
ACCT_00703,Synthetic Corporate Account 0703,corporate,Business Development Rep,finance,Athens,35611,2023-09-07,2024-05-11,active,True,True
ACCT_00704,Synthetic School Account 0704,school,Sales Rep C,education,Madison,35758,2023-04-23,2025-08-29,new,True,True
ACCT_00705,Synthetic Corporate Account 0705,corporate,Business Development Rep,technology,Harvest,35749,2023-06-23,2023-07-27,renewal_target,True,True
ACCT_00706,Synthetic Corporate Account 0706,corporate,Business Development Rep,technology,Madison,35758,2023-08-12,2024-06-08,new,True,True
ACCT_00707,Synthetic Youth Sports Account 0707,youth_sports,Sales Rep A,youth_sports,Madison,35758,2025-06-10,2025-08-13,active,False,True
ACCT_00708,Synthetic Corporate Account 0708,corporate,Sales Rep B,manufacturing,Meridianville,35759,2024-08-08,2025-06-12,active,True,True
ACCT_00709,Synthetic School Account 0709,school,Sales Rep C,education,Florence,35630,2024-05-25,2025-05-30,active,False,True
ACCT_00710,Synthetic Community Group Account 0710,community_group,Group Sales Rep B,community,Cullman,35055,2023-06-07,2024-07-12,active,False,True
ACCT_00711,Synthetic School Account 0711,school,Group Sales Rep A,education,Meridianville,35759,2024-04-10,2024-06-18,active,False,True
ACCT_00712,Synthetic Community Group Account 0712,community_group,Sales Rep A,community,Owens Cross Roads,35763,2025-04-05,2025-06-01,new,False,True
ACCT_00713,Synthetic Nonprofit Account 0713,nonprofit,Sales Rep B,nonprofit,Florence,35630,2023-07-27,2025-05-09,new,False,True
ACCT_00714,Synthetic Corporate Account 0714,corporate,Group Sales Rep A,professional_services,Florence,35630,2024-05-25,2025-04-06,active,True,True
ACCT_00715,Synthetic Church Account 0715,church,Group Sales Rep A,faith_community,Florence,35630,2023-05-18,2024-07-27,new,False,True
ACCT_00716,Synthetic Local Business Account 0716,local_business,Business Development Rep,service_business,Hazel Green,35750,2025-04-22,2025-09-09,new,True,True
ACCT_00717,Synthetic School Account 0717,school,Business Development Rep,education,Harvest,35749,2024-07-25,2025-08-01,active,False,True
ACCT_00718,Synthetic Community Group Account 0718,community_group,Business Development Rep,community,Harvest,35749,2024-07-23,2024-08-10,lapsed,False,True
ACCT_00719,Synthetic Church Account 0719,church,Group Sales Rep A,faith_community,Hazel Green,35750,2023-06-22,2025-04-05,active,False,True
ACCT_00720,Synthetic Local Business Account 0720,local_business,Group Sales Rep A,service_business,Hazel Green,35750,2024-05-10,2024-07-05,lapsed,True,True
ACCT_00721,Synthetic Corporate Account 0721,corporate,Group Sales Rep B,construction,Owens Cross Roads,35763,2024-06-20,2024-08-28,lapsed,True,True
ACCT_00722,Synthetic Community Group Account 0722,community_group,Group Sales Rep B,community,Hazel Green,35750,2024-05-21,2025-06-12,active,False,True
ACCT_00723,Synthetic Nonprofit Account 0723,nonprofit,Group Sales Rep B,nonprofit,Athens,35611,2023-08-27,2024-07-24,active,True,True
ACCT_00724,Synthetic School Account 0724,school,Group Sales Rep A,education,Decatur,35601,2023-04-20,2023-06-23,active,True,True
ACCT_00725,Synthetic Healthcare Account 0725,healthcare,Sales Rep C,healthcare,Hazel Green,35750,2024-05-25,2024-06-09,renewal_target,True,True
ACCT_00726,Synthetic Church Account 0726,church,Sales Rep B,faith_community,Cullman,35055,2024-05-11,2025-08-16,active,False,True
ACCT_00727,Synthetic Corporate Account 0727,corporate,Group Sales Rep A,construction,Decatur,35601,2023-04-18,2023-08-11,new,True,True
ACCT_00728,Synthetic Youth Sports Account 0728,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2024-04-10,2024-06-07,new,False,True
ACCT_00729,Synthetic Community Group Account 0729,community_group,Sales Rep C,community,Florence,35630,2023-05-26,2023-08-09,active,False,True
ACCT_00730,Synthetic Corporate Account 0730,corporate,Group Sales Rep A,professional_services,Cullman,35055,2023-07-29,2023-09-05,new,True,True
ACCT_00731,Synthetic Nonprofit Account 0731,nonprofit,Group Sales Rep A,nonprofit,Hazel Green,35750,2023-05-24,2024-09-08,renewal_target,False,True
ACCT_00732,Synthetic Nonprofit Account 0732,nonprofit,Sales Rep B,nonprofit,Meridianville,35759,2024-05-10,2024-09-01,new,False,True
ACCT_00733,Synthetic Church Account 0733,church,Sales Rep B,faith_community,Huntsville,35801,2023-08-25,2025-09-13,active,False,True
ACCT_00734,Synthetic Church Account 0734,church,Business Development Rep,faith_community,Cullman,35055,2023-04-19,2025-08-27,active,True,True
ACCT_00735,Synthetic Nonprofit Account 0735,nonprofit,Sales Rep B,nonprofit,Athens,35611,2023-04-20,2024-04-14,renewal_target,False,True
ACCT_00736,Synthetic Nonprofit Account 0736,nonprofit,Sales Rep B,nonprofit,Owens Cross Roads,35763,2024-05-11,2024-06-22,lapsed,False,True
ACCT_00737,Synthetic Community Group Account 0737,community_group,Group Sales Rep B,community,Athens,35611,2023-05-26,2025-05-11,renewal_target,False,True
ACCT_00738,Synthetic Youth Sports Account 0738,youth_sports,Sales Rep C,youth_sports,Hazel Green,35750,2024-06-23,2025-05-08,active,True,True
ACCT_00739,Synthetic Youth Sports Account 0739,youth_sports,Sales Rep C,youth_sports,Florence,35630,2023-07-08,2024-07-11,new,False,True
ACCT_00740,Synthetic Corporate Account 0740,corporate,Group Sales Rep A,professional_services,Huntsville,35801,2024-07-06,2025-05-31,new,True,True
ACCT_00741,Synthetic Corporate Account 0741,corporate,Business Development Rep,technology,Hazel Green,35750,2023-05-25,2025-04-11,active,True,True
ACCT_00742,Synthetic Healthcare Account 0742,healthcare,Business Development Rep,healthcare,Owens Cross Roads,35763,2024-08-11,2025-04-25,renewal_target,True,True
ACCT_00743,Synthetic Corporate Account 0743,corporate,Group Sales Rep B,technology,Hazel Green,35750,2023-05-02,2023-05-20,active,True,True
ACCT_00744,Synthetic Corporate Account 0744,corporate,Sales Rep B,construction,Decatur,35601,2024-04-12,2024-07-14,active,True,True
ACCT_00745,Synthetic Youth Sports Account 0745,youth_sports,Sales Rep C,youth_sports,Meridianville,35759,2023-05-06,2025-06-19,new,False,True
ACCT_00746,Synthetic Healthcare Account 0746,healthcare,Group Sales Rep A,healthcare,Florence,35630,2023-04-20,2025-09-10,lapsed,True,True
ACCT_00747,Synthetic Local Business Account 0747,local_business,Sales Rep B,restaurant,Meridianville,35759,2025-06-12,2025-06-19,lapsed,True,True
ACCT_00748,Synthetic Youth Sports Account 0748,youth_sports,Group Sales Rep A,youth_sports,Hazel Green,35750,2023-06-09,2025-04-13,active,True,True
ACCT_00749,Synthetic Church Account 0749,church,Group Sales Rep A,faith_community,Cullman,35055,2024-04-28,2024-07-27,renewal_target,True,True
ACCT_00750,Synthetic Corporate Account 0750,corporate,Group Sales Rep A,technology,Cullman,35055,2023-08-12,2023-09-08,renewal_target,True,True
ACCT_00751,Synthetic Youth Sports Account 0751,youth_sports,Group Sales Rep B,youth_sports,Owens Cross Roads,35763,2023-05-03,2025-05-30,active,False,True
ACCT_00752,Synthetic Community Group Account 0752,community_group,Sales Rep B,community,Cullman,35055,2023-06-10,2025-04-09,active,False,True
ACCT_00753,Synthetic Corporate Account 0753,corporate,Sales Rep B,manufacturing,Athens,35611,2025-08-12,2025-08-15,active,True,True
ACCT_00754,Synthetic Corporate Account 0754,corporate,Group Sales Rep A,finance,Huntsville,35801,2024-04-27,2025-08-28,renewal_target,True,True
ACCT_00755,Synthetic Youth Sports Account 0755,youth_sports,Sales Rep C,youth_sports,Cullman,35055,2023-09-10,2024-08-27,active,False,True
ACCT_00756,Synthetic Youth Sports Account 0756,youth_sports,Group Sales Rep B,youth_sports,Cullman,35055,2023-08-27,2024-04-12,lapsed,False,True
ACCT_00757,Synthetic Church Account 0757,church,Group Sales Rep B,faith_community,Florence,35630,2023-07-05,2024-08-29,active,False,True
ACCT_00758,Synthetic Nonprofit Account 0758,nonprofit,Sales Rep B,nonprofit,Huntsville,35801,2024-04-09,2024-04-27,renewal_target,False,True
ACCT_00759,Synthetic School Account 0759,school,Group Sales Rep A,education,Athens,35611,2023-04-20,2025-04-08,new,False,True
ACCT_00760,Synthetic Youth Sports Account 0760,youth_sports,Sales Rep B,youth_sports,Cullman,35055,2023-09-05,2025-06-19,active,False,True
ACCT_00761,Synthetic Youth Sports Account 0761,youth_sports,Sales Rep C,youth_sports,Owens Cross Roads,35763,2023-04-22,2023-06-25,renewal_target,False,True
ACCT_00762,Synthetic School Account 0762,school,Group Sales Rep B,education,Decatur,35601,2024-04-23,2024-06-04,renewal_target,True,True
ACCT_00763,Synthetic Corporate Account 0763,corporate,Sales Rep C,professional_services,Owens Cross Roads,35763,2023-06-25,2024-04-09,active,True,True
ACCT_00764,Synthetic Community Group Account 0764,community_group,Sales Rep A,community,Meridianville,35759,2024-07-10,2025-05-06,active,False,True
ACCT_00765,Synthetic Nonprofit Account 0765,nonprofit,Sales Rep C,nonprofit,Cullman,35055,2023-07-09,2025-08-01,new,False,True
ACCT_00766,Synthetic Nonprofit Account 0766,nonprofit,Sales Rep A,nonprofit,Florence,35630,2023-09-07,2024-04-23,renewal_target,False,True
ACCT_00767,Synthetic Youth Sports Account 0767,youth_sports,Group Sales Rep A,youth_sports,Huntsville,35801,2023-08-26,2025-06-18,renewal_target,False,True
ACCT_00768,Synthetic Community Group Account 0768,community_group,Sales Rep A,community,Hazel Green,35750,2024-06-19,2024-09-01,renewal_target,False,True
ACCT_00769,Synthetic Local Business Account 0769,local_business,Business Development Rep,service_business,Decatur,35601,2024-06-05,2025-04-23,lapsed,True,True
ACCT_00770,Synthetic Nonprofit Account 0770,nonprofit,Sales Rep A,nonprofit,Harvest,35749,2024-08-10,2025-09-11,renewal_target,False,True
ACCT_00771,Synthetic Corporate Account 0771,corporate,Sales Rep B,construction,Decatur,35601,2024-09-01,2024-09-04,lapsed,True,True
ACCT_00772,Synthetic Nonprofit Account 0772,nonprofit,Group Sales Rep B,nonprofit,Decatur,35601,2023-08-27,2024-07-05,lapsed,False,True
ACCT_00773,Synthetic Healthcare Account 0773,healthcare,Business Development Rep,healthcare,Madison,35758,2023-07-07,2023-09-06,active,True,True
ACCT_00774,Synthetic Local Business Account 0774,local_business,Sales Rep A,retail,Owens Cross Roads,35763,2025-04-13,2025-06-10,renewal_target,True,True
ACCT_00775,Synthetic Corporate Account 0775,corporate,Sales Rep A,professional_services,Athens,35611,2024-04-12,2025-05-30,active,True,True
ACCT_00776,Synthetic Local Business Account 0776,local_business,Sales Rep B,service_business,Cullman,35055,2023-05-02,2023-08-26,renewal_target,True,True
ACCT_00777,Synthetic Church Account 0777,church,Sales Rep C,faith_community,Florence,35630,2023-05-04,2023-06-06,renewal_target,False,True
ACCT_00778,Synthetic Corporate Account 0778,corporate,Business Development Rep,manufacturing,Huntsville,35801,2023-05-17,2024-07-11,active,True,True
ACCT_00779,Synthetic Church Account 0779,church,Sales Rep B,faith_community,Hazel Green,35750,2023-07-06,2023-08-25,new,False,True
ACCT_00780,Synthetic Healthcare Account 0780,healthcare,Sales Rep C,healthcare,Meridianville,35759,2023-07-25,2024-09-07,new,True,True
ACCT_00781,Synthetic School Account 0781,school,Business Development Rep,education,Meridianville,35759,2023-05-21,2024-05-24,new,True,True
ACCT_00782,Synthetic Youth Sports Account 0782,youth_sports,Business Development Rep,youth_sports,Florence,35630,2023-05-27,2023-06-23,new,False,True
ACCT_00783,Synthetic Nonprofit Account 0783,nonprofit,Sales Rep A,nonprofit,Owens Cross Roads,35763,2023-09-06,2024-09-04,renewal_target,False,True
ACCT_00784,Synthetic Church Account 0784,church,Sales Rep A,faith_community,Madison,35758,2024-09-06,2025-04-13,new,False,True
ACCT_00785,Synthetic Youth Sports Account 0785,youth_sports,Sales Rep B,youth_sports,Meridianville,35759,2023-06-06,2025-08-27,active,False,True
ACCT_00786,Synthetic Youth Sports Account 0786,youth_sports,Sales Rep A,youth_sports,Madison,35758,2023-08-22,2025-07-18,active,False,True
ACCT_00787,Synthetic Church Account 0787,church,Sales Rep C,faith_community,Huntsville,35801,2024-05-10,2024-08-09,new,False,True
ACCT_00788,Synthetic Youth Sports Account 0788,youth_sports,Group Sales Rep A,youth_sports,Owens Cross Roads,35763,2023-05-02,2024-06-22,active,True,True
ACCT_00789,Synthetic Nonprofit Account 0789,nonprofit,Group Sales Rep B,nonprofit,Madison,35758,2024-05-26,2025-09-14,renewal_target,False,True
ACCT_00790,Synthetic Church Account 0790,church,Sales Rep A,faith_community,Harvest,35749,2023-06-09,2023-07-28,active,False,True
ACCT_00791,Synthetic School Account 0791,school,Group Sales Rep A,education,Meridianville,35759,2025-07-19,2025-08-13,active,True,True
ACCT_00792,Synthetic Local Business Account 0792,local_business,Group Sales Rep B,restaurant,Athens,35611,2024-05-12,2024-06-18,active,True,True
ACCT_00793,Synthetic Nonprofit Account 0793,nonprofit,Sales Rep C,nonprofit,Huntsville,35801,2024-07-10,2025-05-06,active,False,True
ACCT_00794,Synthetic Youth Sports Account 0794,youth_sports,Sales Rep C,youth_sports,Meridianville,35759,2024-04-28,2024-09-05,renewal_target,False,True
ACCT_00795,Synthetic Local Business Account 0795,local_business,Sales Rep B,restaurant,Athens,35611,2023-07-30,2024-06-20,renewal_target,True,True
ACCT_00796,Synthetic Corporate Account 0796,corporate,Group Sales Rep B,manufacturing,Cullman,35055,2023-07-08,2024-07-25,active,True,True
ACCT_00797,Synthetic Corporate Account 0797,corporate,Business Development Rep,technology,Athens,35611,2023-05-24,2023-05-24,lapsed,True,True
ACCT_00798,Synthetic School Account 0798,school,Group Sales Rep A,education,Cullman,35055,2024-04-12,2025-06-22,renewal_target,True,True
ACCT_00799,Synthetic Local Business Account 0799,local_business,Sales Rep B,retail,Madison,35758,2025-06-22,2025-09-12,active,True,True
ACCT_00800,Synthetic Community Group Account 0800,community_group,Business Development Rep,community,Huntsville,35801,2024-09-04,2025-06-01,new,False,True
ACCT_00801,Synthetic Community Group Account 0801,community_group,Group Sales Rep B,community,Athens,35611,2023-04-23,2024-04-27,new,False,True
